"No.","Time","Source","Destination","Protocol","Length","Info"
"15985","687.317129","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3017268 Ack=888 Win=16633 Len=1460"
"15986","687.318128","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3018728 Ack=888 Win=16633 Len=1176"
"15987","687.505390","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3014632 Win=64240 Len=0"
"15988","687.675659","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3017268 Win=64240 Len=0"
"15989","687.678284","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3019904 Ack=888 Win=16633 Len=1460"
"15990","687.679407","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3021364 Ack=888 Win=16633 Len=1460"
"15991","687.680407","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3022824 Ack=888 Win=16633 Len=1176"
"15992","687.852301","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3019904 Win=64240 Len=0"
"15993","687.855050","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3024000 Ack=888 Win=16633 Len=1460"
"15994","687.856299","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3025460 Ack=888 Win=16633 Len=1460"
"15995","687.857173","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3026920 Ack=888 Win=16633 Len=1176"
"15996","687.890528","131.243.227.164","131.243.31.19","TCP","139","2873 > ms-sql-s [PSH, ACK] Seq=1169 Ack=666 Win=64802 Len=85"
"15997","687.893651","131.243.31.19","131.243.227.164","TCP","151","ms-sql-s > 2873 [PSH, ACK] Seq=666 Ack=1254 Win=64784 Len=97"
"15998","688.042560","131.243.227.164","131.243.31.19","TCP","60","2873 > ms-sql-s [ACK] Seq=1254 Ack=763 Win=64705 Len=0"
"15999","688.043310","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3022824 Win=64240 Len=0"
"16002","688.214955","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3025460 Win=64240 Len=0"
"16003","688.217578","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3028096 Ack=888 Win=16633 Len=1460"
"16004","688.218827","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3029556 Ack=888 Win=16633 Len=1460"
"16005","688.219702","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3031016 Ack=888 Win=16633 Len=1176"
"16006","688.582106","131.243.29.227","128.3.191.111","TCP","66","[TCP Dup ACK 16002#1] nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3025460 Win=64240 Len=0 SLE=3028096 SRE=3029556"
"16007","688.584229","131.243.29.227","128.3.191.111","TCP","66","[TCP Dup ACK 16002#2] nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3025460 Win=64240 Len=0 SLE=3028096 SRE=3031016"
"16008","688.586604","128.3.191.111","131.243.29.227","TCP","1514","[TCP Fast Retransmission] timbuktu-srv4 > nicelink [ACK] Seq=3025460 Ack=888 Win=16633 Len=1460"
"16009","688.587477","128.3.191.111","131.243.29.227","TCP","1230","[TCP Retransmission] timbuktu-srv4 > nicelink [PSH, ACK] Seq=3026920 Ack=888 Win=16633 Len=1176"
"16010","688.736512","131.243.29.227","128.3.191.111","TCP","66","[TCP Dup ACK 16002#3] nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3025460 Win=64240 Len=0 SLE=3028096 SRE=3032192"
"16011","688.892540","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3032192 Win=64240 Len=0"
"16012","688.895289","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3032192 Ack=888 Win=16633 Len=1460"
"16013","688.896413","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3033652 Ack=888 Win=16633 Len=1460"
"16014","688.897412","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3035112 Ack=888 Win=16633 Len=1176"
"16015","688.898662","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3036288 Ack=888 Win=16633 Len=1460"
"16016","688.899911","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3037748 Ack=888 Win=16633 Len=1460"
"16017","688.900786","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3039208 Ack=888 Win=16633 Len=1176"
"16020","689.115154","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3035112 Win=64240 Len=0"
"16021","689.306162","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3037748 Win=64240 Len=0"
"16022","689.308786","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3040384 Ack=888 Win=16633 Len=1460"
"16023","689.309910","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3041844 Ack=888 Win=16633 Len=1460"
"16024","689.310909","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3043304 Ack=888 Win=16633 Len=1176"
"16025","689.462192","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3040384 Win=64240 Len=0"
"16026","689.464815","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3044480 Ack=888 Win=16633 Len=1460"
"16027","689.465939","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3045940 Ack=888 Win=16633 Len=1460"
"16028","689.466939","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3047400 Ack=888 Win=16633 Len=1176"
"16029","689.654700","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3043304 Win=64240 Len=0"
"16030","689.845083","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3045940 Win=64240 Len=0"
"16031","689.847832","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3048576 Ack=888 Win=16633 Len=1460"
"16032","689.848956","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3050036 Ack=888 Win=16633 Len=1460"
"16033","689.849955","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3051496 Ack=888 Win=16633 Len=1176"
"16034","690.001738","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3048576 Win=64240 Len=0"
"16035","690.004361","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3052672 Ack=888 Win=16633 Len=1460"
"16036","690.005610","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3054132 Ack=888 Win=16633 Len=1460"
"16037","690.006360","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3055592 Ack=888 Win=16633 Len=1176"
"16040","690.192121","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3051496 Win=64240 Len=0"
"16041","690.384628","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3054132 Win=64240 Len=0"
"16042","690.387251","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3056768 Ack=888 Win=16633 Len=1460"
"16043","690.388375","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3058228 Ack=888 Win=16633 Len=1460"
"16044","690.389250","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3059688 Ack=888 Win=16633 Len=1176"
"16045","690.539534","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3056768 Win=64240 Len=0"
"16046","690.542158","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3060864 Ack=888 Win=16633 Len=1460"
"16047","690.543281","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3062324 Ack=888 Win=16633 Len=1460"
"16048","690.544281","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3063784 Ack=888 Win=16633 Len=1176"
"16049","690.732790","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3059688 Win=64240 Len=0"
"16050","690.921676","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3062324 Win=64240 Len=0"
"16051","690.924300","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3064960 Ack=888 Win=16633 Len=1460"
"16052","690.925422","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3066420 Ack=888 Win=16633 Len=1460"
"16053","690.926422","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3067880 Ack=888 Win=16633 Len=1176"
"16054","691.079578","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3064960 Win=64240 Len=0"
"16055","691.082202","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3069056 Ack=888 Win=16633 Len=1460"
"16056","691.083451","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3070516 Ack=888 Win=16633 Len=1460"
"16057","691.084326","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3071976 Ack=888 Win=16633 Len=1176"
"16060","691.278206","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3067880 Win=64240 Len=0"
"16061","691.470465","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3070516 Win=64240 Len=0"
"16062","691.473087","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3073152 Ack=888 Win=16633 Len=1460"
"16063","691.474337","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3074612 Ack=888 Win=16633 Len=1460"
"16064","691.475211","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3076072 Ack=888 Win=16633 Len=1176"
"16065","691.624496","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3073152 Win=64240 Len=0"
"16066","691.627119","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3077248 Ack=888 Win=16633 Len=1460"
"16067","691.628243","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3078708 Ack=888 Win=16633 Len=1460"
"16068","691.629242","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3080168 Ack=888 Win=16633 Len=1176"
"16069","691.817004","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3076072 Win=64240 Len=0"
"16070","692.007386","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3078708 Win=64240 Len=0"
"16071","692.010010","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3081344 Ack=888 Win=16633 Len=1460"
"16072","692.011134","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3082804 Ack=888 Win=16633 Len=1460"
"16073","692.012008","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3084264 Ack=888 Win=16633 Len=1176"
"16076","692.163664","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3081344 Win=64240 Len=0"
"16077","692.166288","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3085440 Ack=888 Win=16633 Len=1460"
"16078","692.167539","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3086900 Ack=888 Win=16633 Len=1460"
"16079","692.168413","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3088360 Ack=888 Win=16633 Len=1176"
"16080","692.354797","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3084264 Win=64240 Len=0"
"16081","692.546682","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3086900 Win=64240 Len=0"
"16082","692.549429","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3089536 Ack=888 Win=16633 Len=1460"
"16083","692.550554","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3090996 Ack=888 Win=16633 Len=1460"
"16084","692.551554","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3092456 Ack=888 Win=16633 Len=1176"
"16086","692.701087","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3089536 Win=64240 Len=0"
"16087","692.703710","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3093632 Ack=888 Win=16633 Len=1460"
"16088","692.704960","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3095092 Ack=888 Win=16633 Len=1460"
"16089","692.705834","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3096552 Ack=888 Win=16633 Len=1176"
"16090","692.893719","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3092456 Win=64240 Len=0"
"16091","693.198533","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3093632 Win=63064 Len=0"
"16092","693.201157","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3097728 Ack=888 Win=16633 Len=1460"
"16093","693.202405","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3099188 Ack=888 Win=16633 Len=1460"
"16094","693.203280","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3100648 Ack=888 Win=16633 Len=1176"
"16095","693.235011","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3096552 Win=64240 Len=0"
"16098","693.419023","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3099188 Win=64240 Len=0"
"16099","693.421646","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3101824 Ack=888 Win=16633 Len=1460"
"16100","693.422770","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3103284 Ack=888 Win=16633 Len=1460"
"16101","693.423770","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3104744 Ack=888 Win=16633 Len=1176"
"16102","693.582049","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3101824 Win=64240 Len=0"
"16103","693.584673","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3105920 Ack=888 Win=16633 Len=1460"
"16104","693.585796","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3107380 Ack=888 Win=16633 Len=1460"
"16105","693.586795","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3108840 Ack=888 Win=16633 Len=1176"
"16106","693.772307","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3104744 Win=64240 Len=0"
"16107","693.957944","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3107380 Win=64240 Len=0"
"16108","693.960692","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3110016 Ack=888 Win=16633 Len=1460"
"16109","693.961816","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3111476 Ack=888 Win=16633 Len=1460"
"16110","693.962816","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3112936 Ack=888 Win=16633 Len=1176"
"16112","694.119095","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3110016 Win=64240 Len=0"
"16113","694.121718","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3114112 Ack=888 Win=16633 Len=1460"
"16114","694.122968","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3115572 Ack=888 Win=16633 Len=1460"
"16115","694.123846","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3117032 Ack=888 Win=16633 Len=1176"
"16116","694.311602","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3112936 Win=64240 Len=0"
"16117","694.495616","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3115572 Win=64240 Len=0"
"16118","694.499863","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3118208 Ack=888 Win=16633 Len=1460"
"16119","694.501111","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3119668 Ack=888 Win=16633 Len=1460"
"16120","694.501986","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3121128 Ack=888 Win=16633 Len=1176"
"16121","694.658140","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3118208 Win=64240 Len=0"
"16122","694.660764","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3122304 Ack=888 Win=16633 Len=1460"
"16123","694.662013","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3123764 Ack=888 Win=16633 Len=1460"
"16124","694.662888","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3125224 Ack=888 Win=16633 Len=1176"
"16125","694.848774","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3121128 Win=64240 Len=0"
"16126","695.034785","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3123764 Win=64240 Len=0"
"16127","695.037533","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3126400 Ack=888 Win=16633 Len=1460"
"16128","695.038658","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3127860 Ack=888 Win=16633 Len=1460"
"16129","695.039532","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3129320 Ack=888 Win=16633 Len=1176"
"16130","695.195687","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3126400 Win=64240 Len=0"
"16131","695.198436","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3130496 Ack=888 Win=16633 Len=1460"
"16132","695.199560","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3131956 Ack=888 Win=16633 Len=1460"
"16133","695.200434","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3133416 Ack=888 Win=16633 Len=1176"
"16134","695.388818","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3129320 Win=64240 Len=0"
"16135","695.575454","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3131956 Win=64240 Len=0"
"16136","695.578204","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3134592 Ack=888 Win=16633 Len=1460"
"16137","695.579327","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3136052 Ack=888 Win=16633 Len=1460"
"16138","695.580202","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3137512 Ack=888 Win=16633 Len=1176"
"16139","695.736856","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3134592 Win=64240 Len=0"
"16140","695.739480","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3138688 Ack=888 Win=16633 Len=1460"
"16141","695.740728","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3140148 Ack=888 Win=16633 Len=1460"
"16142","695.741603","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3141608 Ack=888 Win=16633 Len=1176"
"16145","695.928363","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3137512 Win=64240 Len=0"
"16146","696.111378","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3140148 Win=64240 Len=0"
"16147","696.114127","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3142784 Ack=888 Win=16633 Len=1460"
"16148","696.115249","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3144244 Ack=888 Win=16633 Len=1460"
"16149","696.116124","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3145704 Ack=888 Win=16633 Len=1176"
"16150","696.274404","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3142784 Win=64240 Len=0"
"16151","696.277152","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3146880 Ack=888 Win=16633 Len=1460"
"16152","696.278274","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3148340 Ack=888 Win=16633 Len=1460"
"16153","696.279149","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3149800 Ack=888 Win=16633 Len=1176"
"16154","696.516880","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3145704 Win=64240 Len=0"
"16155","696.707513","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3148340 Win=64240 Len=0"
"16156","696.710137","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3150976 Ack=888 Win=16633 Len=1460"
"16157","696.711261","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3152436 Ack=888 Win=16633 Len=1460"
"16158","696.712260","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3153896 Ack=888 Win=16633 Len=1176"
"16159","696.863792","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3150976 Win=64240 Len=0"
"16160","696.866415","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3155072 Ack=888 Win=16633 Len=1460"
"16161","696.867665","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3156532 Ack=888 Win=16633 Len=1460"
"16162","696.868539","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3157992 Ack=888 Win=16633 Len=1176"
"16163","697.054675","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3153896 Win=64240 Len=0"
"16164","697.247431","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3156532 Win=64240 Len=0"
"16165","697.249930","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3159168 Ack=888 Win=16633 Len=1460"
"16166","697.251180","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3160628 Ack=888 Win=16633 Len=1460"
"16167","697.252054","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3162088 Ack=888 Win=16633 Len=1176"
"16168","697.403712","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3159168 Win=64240 Len=0"
"16169","697.406460","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3163264 Ack=888 Win=16633 Len=1460"
"16170","697.407585","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3164724 Ack=888 Win=16633 Len=1460"
"16171","697.408584","128.3.191.111","131.243.29.227","TCP","1230","timbuktu-srv4 > nicelink [PSH, ACK] Seq=3166184 Ack=888 Win=16633 Len=1176"
"16172","697.595719","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3162088 Win=64240 Len=0"
"16173","697.786228","131.243.29.227","128.3.191.111","TCP","60","nicelink > timbuktu-srv4 [ACK] Seq=888 Ack=3164724 Win=64240 Len=0"
"16174","697.788852","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3167360 Ack=888 Win=16633 Len=1460"
"16175","697.789976","128.3.191.111","131.243.29.227","TCP","1514","timbuktu-srv4 > nicelink [ACK] Seq=3168820 Ack=888 Win=16633 Len=1460"
