Time,Length
522.096128000,1145
522.128991000,117
522.180827000,60
522.184947000,60
522.188578000,60
522.192943000,60
522.193067000,60
522.197189000,60
522.201063000,60
522.204810000,60
522.209191000,60
522.212806000,60
522.216933000,60
522.220925000,60
522.244787000,60
522.249159000,60
522.253281000,60
522.256654000,60
522.261026000,60
522.265278000,60
522.265649000,60
522.268896000,60
522.276393000,1314
522.324370000,1314
522.358472000,1314
522.402941000,1314
522.446431000,1314
522.491013000,1314
522.530488000,1314
522.575085000,1314
522.618685000,1314
522.662658000,1314
522.706756000,1314
522.750730000,1314
522.791339000,1314
522.834437000,1314
522.878545000,1314
522.922748000,1314
522.962976000,1314
523.006823000,1314
523.051048000,1314
523.094895000,1314
523.138494000,1314
523.182841000,1314
523.223193000,1314
523.266544000,1314
523.314136000,1314
523.352247000,1314
523.386843000,749
523.417074000,166
523.421070000,174
523.456675000,174
523.465169000,99
523.485042000,117
523.497150000,133
523.536751000,60
523.542622000,60
523.549242000,117
523.553115000,128
523.852683000,60
523.856679000,60
523.860927000,117
523.864925000,128
523.944883000,60
523.948374000,60
523.952996000,117
523.956620000,128
523.992972000,60
523.996845000,60
524.000843000,117
524.005090000,208
524.048689000,60
524.052937000,60
524.056683000,117
524.060806000,130
524.180609000,60
524.184493000,60
524.188853000,174
524.196349000,99
524.212974000,117
524.221083000,166
524.261310000,60
524.265181000,60
524.269305000,117
524.273052000,174
524.308782000,60
524.316775000,117
524.321272000,99
524.352879000,60
524.356502000,60
524.361129000,117
524.365121000,166
524.400349000,60
524.404597000,60
524.409344000,117
524.413092000,130
524.448833000,60
524.452692000,60
524.457071000,117
524.461937000,130
524.496790000,60
524.501163000,60
524.506659000,117
524.508783000,117
524.560763000,60
524.564874000,60
524.568622000,60
524.576742000,60
524.581239000,117
524.585237000,99
524.620842000,60
524.625212000,60
524.628835000,99
524.860695000,208
524.865815000,166
524.909290000,130
524.934900000,174
524.938278000,174
524.960883000,117
525.045208000,99
525.076818000,60
525.080935000,60
525.085057000,117
525.089180000,208
525.124535000,60
525.128531000,117
525.136901000,157
525.244710000,60
525.248457000,60
525.257203000,117
525.260958000,128
525.300927000,60
525.308422000,60
525.313418000,117
525.317540000,128
525.364514000,60
525.368385000,60
525.373508000,117
525.381128000,99
525.412734000,60
525.416730000,60
525.420978000,208
525.429098000,99
525.461216000,130
525.469084000,166
525.489187000,174
525.505177000,99
525.517171000,117
525.577259000,166
525.592374000,60
525.596621000,60
525.604741000,117
525.628858000,117
525.641097000,60
525.645217000,117
525.676699000,60
525.685192000,60
525.688814000,117
525.696829000,60
525.700558000,60
525.704806000,117
525.728795000,60
525.736661000,60
525.744660000,60
525.750152000,60
525.752782000,117
525.788506000,60
525.792893000,60
525.796876000,117
525.805246000,167
525.836850000,60
525.840349000,60
525.868707000,174
525.877206000,117
525.932418000,60
525.936664000,60
525.948910000,117
525.964648000,99
526.009124000,60
526.016742000,60
526.021113000,117
526.029359000,208
526.057092000,60
526.064963000,117
526.165275000,130
526.208499000,60
526.216494000,60
526.220367000,117
526.225239000,99
526.273210000,60
526.279955000,60
526.284827000,117
526.289325000,208
526.365028000,60
526.372649000,60
526.376771000,117
526.381653000,130
526.416873000,60
526.424871000,60
526.432988000,130
526.436871000,99
526.460596000,130
526.469841000,167
526.497074000,130
526.577530000,174
526.585769000,181
526.717563000,99
526.752792000,128
526.772780000,167
526.776903000,130
526.809384000,130
526.817128000,128
526.837632000,130
526.844612000,142
526.869847000,117
526.876967000,174
526.929698000,60
526.936681000,60
526.940428000,117
526.944679000,117
526.976656000,60
526.980404000,60
526.984651000,117
527.060357000,60
527.068600000,60
527.072364000,60
527.076471000,60
527.080234000,60
527.084341000,60
527.088590000,60
527.092336000,60
527.096833000,60
527.100830000,60
527.109325000,60
527.109330000,60
527.112573000,60
527.128939000,60
527.137439000,60
527.140309000,60
527.144929000,60
527.148928000,60
527.152550000,60
527.156715000,60
527.160793000,60
527.164792000,60
527.168414000,60
527.173288000,60
527.176659000,60
527.180657000,60
527.188405000,1314
527.224756000,1314
527.271727000,1314
527.310332000,1314
527.354927000,1314
527.398786000,1314
527.438501000,1314
527.483349000,1314
527.531195000,1314
527.570923000,1314
527.615019000,1314
527.658741000,1314
527.698727000,1314
527.746312000,1314
527.785165000,1314
527.829264000,1314
527.872991000,1314
527.917208000,1314
527.958452000,1314
528.002414000,1314
528.046381000,1314
528.090229000,1314
528.131080000,1314
528.175428000,1314
528.218655000,1314
528.262756000,1314
528.306474000,1314
528.350572000,1314
528.390811000,1314
528.435394000,1314
528.478621000,1314
528.523090000,1314
528.566940000,1314
528.606540000,1314
528.650513000,1314
528.694612000,1314
528.739333000,1314
528.783057000,1314
528.823413000,1314
528.867520000,1314
528.911111000,1314
528.955461000,1314
528.998801000,1314
529.042900000,1314
529.082626000,1314
529.126599000,1314
529.170323000,1314
529.214420000,1314
529.254521000,1226
529.291999000,60
529.295370000,117
529.299118000,167
529.306864000,161
529.382951000,60
529.386940000,60
529.390812000,60
529.394938000,60
529.398682000,60
529.402555000,60
529.407552000,60
529.411053000,60
529.418801000,60
529.423042000,60
529.423048000,60
529.430665000,60
529.435161000,66
529.438783000,74
529.443155000,74
529.450901000,74
529.454523000,74
529.459151000,74
529.467019000,74
529.471013000,74
529.475136000,74
529.478882000,74
529.479008000,74
529.486755000,74
529.490626000,74
529.494378000,74
529.498496000,74
529.502501000,74
529.507241000,74
529.507365000,74
529.522488000,74
529.526730000,74
529.530852000,74
529.535362000,74
529.538598000,74
529.542844000,74
529.546849000,74
529.551464000,66
529.554986000,60
529.559086000,60
529.575075000,1314
529.618674000,1314
529.658775000,1314
529.702874000,1314
529.746972000,1314
529.790695000,1314
529.834669000,1314
529.878517000,1314
529.918373000,1314
529.962715000,1314
530.006567000,1314
530.051286000,1314
530.094511000,1314
530.134986000,1314
530.178707000,1314
530.222812000,1314
530.266406000,1314
530.311002000,1314
530.354601000,1314
530.395076000,1314
530.438924000,1314
530.482398000,1314
530.526622000,1314
530.571219000,1314
530.610446000,1314
530.654544000,1314
530.698914000,1314
530.746496000,1314
530.784964000,1314
530.828956000,1314
530.872910000,1314
530.917138000,1314
530.958734000,1314
531.002707000,1314
531.046806000,1314
531.086906000,1314
531.131003000,1314
531.174983000,1314
531.218702000,1314
531.262550000,1314
531.302649000,1314
531.346497000,1314
531.390971000,1314
531.435194000,1314
531.478917000,1314
531.522765000,1314
531.562866000,1314
531.607088000,1314
531.651062000,1310
531.683291000,117
531.690663000,117
531.703030000,142
531.762620000,60
531.767490000,60
531.770863000,60
531.775111000,60
531.775116000,60
531.782857000,60
531.786478000,60
531.814846000,60
531.822957000,60
531.826705000,60
531.830828000,60
531.838822000,60
531.838947000,60
531.846694000,60
531.859560000,60
531.866806000,60
531.870552000,60
531.875176000,60
531.882797000,60
531.886544000,60
531.890665000,60
531.895167000,60
531.902533000,60
531.906781000,60
531.910784000,60
531.918405000,60
531.926894000,1314
531.959251000,1314
532.002849000,1314
532.046570000,1314
532.090295000,1314
532.134394000,1314
532.174493000,1314
532.218846000,1314
532.263189000,1314
532.306668000,1314
532.351268000,1314
532.390993000,1314
532.434835000,1314
532.478685000,1314
532.522658000,1314
532.567130000,1314
532.611226000,1314
532.651079000,1314
532.694426000,1314
532.738775000,1314
532.782874000,1314
532.826848000,1314
532.866949000,1314
532.911045000,1314
532.954894000,1314
532.998618000,1314
533.042725000,1314
533.082692000,1314
533.126789000,1314
533.170887000,1314
533.214735000,1314
533.258971000,1314
533.302932000,1314
533.346405000,1314
533.392754000,1314
533.430855000,1314
533.474953000,1314
533.519176000,1314
533.559028000,1314
533.602751000,1314
533.646972000,1314
533.691073000,1314
533.735044000,1314
533.779018000,1314
533.818493000,1314
533.862967000,1314
533.906815000,1314
533.951038000,1314
533.986267000,1145
534.015254000,99
534.035742000,117
534.063218000,60
534.067217000,117
534.135425000,99
534.207006000,60
534.211254000,60
534.214876000,60
534.219125000,60
534.223746000,60
534.223752000,60
534.230867000,60
534.235363000,60
534.262856000,60
534.267843000,60
534.274965000,60
534.279338000,60
534.282711000,60
534.287082000,60
534.290830000,60
534.295589000,60
534.299080000,60
534.303334000,60
534.330807000,60
534.334803000,60
534.338676000,60
534.344673000,60
534.347298000,60
534.350918000,60
534.355043000,60
534.358664000,60
534.362912000,60
534.370906000,1314
534.410759000,1314
534.450991000,1314
534.490960000,1314
534.539180000,1314
534.578917000,1314
534.622759000,1314
534.671225000,1314
534.710825000,1314
534.750677000,1314
534.798773000,1314
534.839503000,1314
534.882971000,1314
534.931191000,1314
534.970791000,1314
535.010767000,1314
535.054990000,1314
535.098593000,1314
535.146563000,1314
535.185295000,1314
535.229137000,1314
535.273235000,1314
535.313207000,1314
535.358808000,1314
535.402653000,1314
535.443128000,1314
535.490599000,1314
535.530576000,1314
535.574802000,1314
535.618651000,1314
535.662749000,1314
535.702739000,1314
535.746696000,1314
535.791044000,1314
535.834518000,1314
535.878617000,1314
535.918715000,1314
535.962566000,1314
536.006913000,1314
536.051012000,1314
536.094736000,1314
536.138705000,1314
536.179182000,1314
536.222532000,1314
536.266630000,1314
536.310479000,1314
536.354950000,1314
536.394678000,1314
536.434536000,1190
536.467384000,117
536.482874000,60
536.486871000,60
536.491165000,117
536.530720000,60
536.535341000,60
536.538715000,60
536.542587000,60
536.546834000,60
536.554831000,60
536.558701000,60
536.562326000,60
536.567322000,60
536.571194000,117
536.575192000,117
536.638798000,60
536.642777000,60
536.647273000,60
536.650521000,60
536.654893000,60
536.658891000,60
536.663014000,60
536.671009000,60
536.674757000,60
536.690906000,60
536.694744000,60
536.698493000,60
536.702739000,60
536.706736000,60
536.710858000,60
536.715732000,60
536.718730000,60
536.722603000,60
536.730223000,1314
536.770201000,1314
536.810433000,1314
536.851034000,1314
536.898632000,1314
536.938752000,1314
536.983327000,1314
537.030932000,1314
537.070779000,1314
537.110751000,1314
537.158586000,1314
537.198686000,1314
537.243044000,1314
537.290640000,1314
537.330737000,1314
537.370591000,1314
537.406729000,60
537.418939000,1314
537.463041000,1314
537.507009000,1314
537.550857000,1314
537.590958000,1314
537.634808000,1314
537.678780000,1314
537.722902000,1314
537.767093000,1314
537.810704000,1314
537.851176000,1314
537.895022000,1314
537.938620000,1314
537.994962000,1314
538.026834000,1314
538.071040000,1314
538.115014000,1314
538.158854000,1314
538.202835000,1314
538.242559000,1314
538.287034000,1314
538.331007000,1314
538.375131000,1314
538.418452000,1314
538.458803000,1314
538.502781000,1314
538.547005000,1314
538.590844000,1314
538.634569000,1314
538.678188000,1314
538.718518000,1314
538.762858000,1314
538.802098000,1127
538.827202000,60
538.834821000,60
538.838943000,117
538.847063000,167
538.902552000,60
538.906652000,60
538.935387000,60
538.938886000,60
538.942506000,60
538.974606000,60
538.978976000,60
538.982880000,60
538.987602000,60
538.990720000,60
539.018958000,60
539.027349000,60
539.030945000,60
539.035081000,60
539.038946000,60
539.062557000,60
539.067180000,60
539.071682000,60
539.075423000,60
539.079047000,60
539.102564000,60
539.106786000,60
539.110777000,60
539.115158000,60
539.118773000,60
539.127026000,1314
539.162742000,1314
539.210966000,1314
539.250443000,1314
539.290419000,1314
539.339147000,1314
539.378889000,1314
539.418834000,1314
539.462938000,1314
539.510562000,1314
539.553054000,1314
539.595038000,1314
539.638456000,1314
539.678803000,1314
539.722525000,1314
539.770875000,1314
539.811220000,1314
539.855073000,1314
539.894670000,1314
539.938896000,1314
539.982371000,1314
540.026589000,1314
540.070568000,1314
540.110793000,1314
540.155012000,1314
540.198489000,1314
540.243708000,1314
540.286827000,1314
540.330408000,1314
540.374758000,1314
540.418730000,1314
540.470839000,1314
540.518917000,1314
540.579007000,1314
540.630721000,1314
540.678700000,1314
540.730288000,1314
540.779132000,1314
540.831101000,1314
540.890441000,1314
540.938413000,1314
540.991128000,1314
541.039100000,1314
541.090488000,1314
541.138664000,1314
541.199258000,1314
541.251096000,1314
541.299691000,1314
541.350536000,1127
541.395131000,117
541.399013000,167
541.458343000,60
541.462742000,60
541.466838000,60
541.470835000,60
541.474583000,60
541.478207000,60
541.507314000,60
541.514685000,60
541.519681000,60
541.523178000,60
541.526934000,60
541.531173000,60
541.539180000,60
541.559038000,60
541.562905000,60
541.566777000,60
541.572033000,60
541.574523000,60
541.579020000,60
541.602756000,60
541.607007000,60
541.610875000,60
541.614623000,60
541.618508000,60
541.626490000,1314
541.663096000,1314
541.710448000,1314
541.750666000,1314
541.798386000,1314
541.851613000,1314
541.910942000,1314
541.958788000,1314
542.010757000,1314
542.058604000,1314
542.111323000,1314
542.158667000,1314
542.218756000,1314
542.271103000,1314
542.318945000,1314
542.370678000,1314
542.419010000,1314
542.471109000,1314
542.530692000,1314
542.578662000,1314
542.630881000,1314
542.678857000,1314
542.730444000,1314
542.778664000,1314
542.830887000,1314
542.870861000,1314
542.910709000,1314
542.950934000,1314
542.998783000,1314
543.038632000,1314
543.078482000,1314
543.130585000,1314
543.170553000,1314
543.211151000,1314
543.258748000,1314
543.298601000,1314
543.338825000,1314
543.390917000,1314
543.430517000,1314
543.470993000,1314
543.511109000,1314
543.558814000,1314
543.598790000,1314
543.638396000,1314
543.690988000,1314
543.730836000,1314
543.778556000,1314
543.830776000,1314
543.890637000,1145
543.926841000,153
543.986929000,117
543.994300000,60
543.999297000,60
544.007042000,117
544.011416000,181
544.046518000,60
544.054642000,60
544.058887000,60
544.066880000,60
544.070753000,60
544.074626000,60
544.078873000,60
544.082874000,60
544.086743000,60
544.114477000,60
544.118474000,60
544.122472000,60
544.126469000,60
544.130343000,60
544.134590000,60
544.134596000,60
544.163072000,60
544.170691000,60
544.175318000,60
544.179561000,60
544.179567000,60
544.186682000,60
544.195429000,60
544.203327000,60
544.210792000,1314
544.242774000,1314
544.290868000,1314
544.330845000,1314
544.374818000,1314
544.407298000,60
544.414931000,60
544.426661000,1314
544.471013000,1314
544.510985000,1314
544.554459000,1314
544.599058000,1314
544.643031000,1314
544.686630000,1314
544.726855000,1314
544.770454000,1314
544.814801000,1314
544.858649000,1314
544.902498000,1314
544.946845000,1314
544.989318000,1314
545.033167000,1314
545.072897000,1314
545.116992000,1314
545.162714000,1314
545.202938000,1314
545.246537000,1314
545.290511000,1314
545.334610000,1314
545.379082000,1314
545.418559000,1314
545.463033000,1314
545.506511000,1314
545.551240000,1314
545.594966000,1314
545.638674000,1314
545.678650000,1314
545.722747000,1314
545.766597000,1314
545.810945000,1314
545.854669000,1314
545.894897000,1314
545.938741000,1314
545.982841000,1314
546.026815000,1314
546.070912000,1314
546.114385000,1314
546.154736000,1314
546.198585000,1314
546.242683000,1314
546.286780000,1314
546.315887000,128
546.322524000,117
546.338624000,60
546.342495000,60
546.347367000,94
546.350865000,181
546.355112000,170
546.390842000,60
546.394590000,60
546.398712000,60
546.402843000,60
546.402854000,60
546.406962000,60
546.410838000,60
546.415450000,60
546.434579000,60
546.438562000,60
546.443055000,60
546.447431000,60
546.447437000,60
546.454928000,117
546.458924000,99
546.463048000,170
546.471199000,181
546.522763000,60
546.527142000,60
546.531380000,60
546.538877000,60
546.542502000,60
546.547121000,60
546.547127000,60
546.554991000,60
546.559114000,60
546.562987000,60
546.566734000,60
546.571111000,170
546.583225000,1314
546.614831000,1314
546.658805000,1314
546.703028000,1314
546.746876000,1314
546.790599000,1314
546.834948000,1314
546.875051000,1314
546.918647000,1314
546.962618000,1314
547.006716000,1314
547.051064000,1314
547.090791000,1314
547.135014000,1314
547.178861000,1314
547.222344000,1314
547.266433000,1314
547.310907000,1314
547.351142000,1314
547.394747000,1314
547.438953000,1314
547.483053000,1314
547.526650000,1314
547.566750000,1314
547.610350000,1314
547.654697000,1314
547.699175000,1314
547.746891000,1314
547.784744000,1314
547.829220000,1314
547.873066000,1314
547.913040000,1314
547.958886000,1314
548.002360000,1314
548.042719000,1314
548.087060000,1314
548.130784000,1314
548.175256000,1314
548.218853000,1314
548.258705000,1314
548.302552000,1314
548.346777000,1314
548.390375000,1314
548.434852000,1314
548.479212000,1314
548.518421000,1314
548.562769000,1314
548.606618000,1314
548.650724000,1277
548.674952000,99
548.686944000,60
548.695077000,117
548.702936000,145
548.711430000,170
548.735039000,60
548.743284000,60
548.762657000,60
548.771019000,60
548.790756000,60
548.802873000,60
548.818488000,60
548.834735000,60
548.839476000,60
548.850968000,60
548.863586000,60
548.871084000,60
548.878951000,60
548.910932000,60
548.919052000,60
548.922925000,60
548.947285000,60
548.955405000,60
548.958778000,60
548.982769000,60
548.990509000,60
548.994756000,60
549.018991000,60
549.026863000,60
549.034982000,60
549.042853000,1314
549.078831000,1314
549.118806000,1314
549.162905000,1314
549.211626000,1314
549.251226000,1314
549.290952000,1314
549.338672000,1314
549.378654000,1314
549.422746000,1314
549.471715000,1314
549.530556000,1314
549.579026000,1314
549.631245000,1314
549.678965000,1314
549.730558000,1314
549.779528000,1314
549.838370000,1314
549.890710000,1314
549.938689000,1314
549.991149000,1314
550.038997000,1314
550.090840000,1314
550.150679000,1314
550.198786000,1314
550.250618000,1314
550.298713000,1314
550.351056000,1314
550.399284000,1314
550.459366000,1314
550.498592000,1314
550.538943000,1314
550.590785000,1314
550.630388000,1314
550.670737000,1314
550.711214000,1314
550.759307000,1314
550.798785000,1314
550.838528000,1314
550.890985000,1314
550.927206000,60
550.934958000,1314
550.982796000,1314
551.018400000,1314
551.058750000,1314
551.110843000,1314
551.150956000,1314
551.190920000,1314
551.238766000,1314
551.278367000,1283
551.314845000,60
551.318717000,117
551.326980000,170
551.335332000,151
551.370831000,60
551.399050000,60
551.427276000,60
551.435146000,60
551.459006000,60
551.462754000,60
551.494986000,60
551.498857000,60
551.526973000,60
551.535336000,60
551.559196000,60
551.567065000,60
551.590926000,60
551.598921000,60
551.622534000,60
551.627655000,60
551.631027000,60
551.658510000,60
551.662389000,60
551.667380000,60
551.694739000,60
551.698861000,60
551.706855000,60
551.722721000,60
551.727344000,170
551.734595000,1314
551.778444000,1314
551.818663000,1314
551.858265000,1314
551.910864000,1314
551.950958000,1314
551.990434000,1314
552.030536000,1314
552.078887000,1314
552.118980000,1314
552.158585000,1314
552.210681000,1314
552.250650000,1314
552.290758000,1314
552.339223000,1314
552.379573000,1314
552.419184000,1314
552.462648000,1314
552.511117000,1314
552.551845000,1314
552.594700000,1314
552.638913000,1314
552.679515000,1314
552.722738000,1314
552.770833000,1314
552.810934000,1314
552.854659000,1314
552.898507000,1314
552.938857000,1314
552.982454000,1314
553.026805000,1314
553.070535000,1314
553.110626000,1314
553.154351000,1314
553.198704000,1314
553.242672000,1314
553.287020000,1314
553.330621000,1314
553.370718000,1314
553.414817000,1314
553.458791000,1314
553.502639000,1314
553.546613000,1314
553.586961000,1314
553.630814000,1314
553.675039000,1314
553.719009000,1314
553.762355000,1314
553.802582000,1289
553.834811000,60
553.846818000,117
553.851051000,159
553.859046000,170
553.899147000,60
553.926881000,60
553.955865000,60
553.966730000,60
553.982720000,60
553.994465000,60
554.011590000,60
554.022824000,60
554.042687000,60
554.050807000,60
554.071050000,60
554.078790000,60
554.102651000,60
554.106652000,60
554.130507000,60
554.134755000,60
554.138634000,60
554.162741000,60
554.167609000,60
554.175103000,60
554.194592000,60
554.198715000,60
554.207711000,60
554.222454000,60
554.226697000,170
554.234568000,1314
554.278794000,1314
554.319273000,1314
554.358742000,1314
554.410710000,1314
554.450814000,1314
554.491182000,1314
554.538758000,1314
554.591107000,1314
554.622705000,1314
554.670927000,1314
554.710406000,1314
554.755128000,1314
554.798995000,1314
554.838576000,1314
554.882673000,1314
554.926900000,1314
554.970870000,1314
555.014595000,1314
555.054950000,1314
555.098551000,1314
555.146264000,1314
555.185242000,1314
555.229088000,1314
555.273186000,1314
555.316922000,1314
555.358766000,1314
555.402981000,1314
555.446705000,1314
555.490678000,1314
555.531029000,1314
555.574631000,1314
555.618851000,1314
555.662450000,1314
555.706681000,1314
555.750779000,1314
555.790621000,1314
555.834595000,1314
555.878701000,1314
555.922429000,1314
555.966520000,1314
556.006637000,1314
556.050963000,1314
556.094356000,1314
556.139036000,1314
556.182632000,1314
556.226739000,1314
556.266582000,1314
556.310929000,1314
556.334790000,90
556.346657000,60
556.351155000,60
556.354527000,117
556.359157000,170
556.379142000,123
556.394753000,60
556.422739000,60
556.451345000,60
556.454842000,60
556.482958000,60
556.486946000,60
556.511077000,60
556.522550000,60
556.543047000,60
556.554782000,60
556.570771000,60
556.582639000,60
556.599504000,60
556.610497000,60
556.630636000,60
556.634981000,60
556.642602000,60
556.658844000,60
556.666720000,60
556.674582000,60
556.678829000,170
556.686833000,117
556.695949000,149
556.711060000,170
556.730556000,60
556.738669000,60
556.746545000,60
556.758407000,60
556.766907000,60
556.771649000,170
556.782646000,1314
556.818495000,1314
556.858472000,1314
556.910564000,1314
556.950974000,1314
556.990766000,1314
557.030866000,1314
557.079337000,1314
557.118938000,1314
557.162537000,1314
557.210881000,1314
557.250895000,1314
557.290596000,1314
557.339563000,1314
557.378538000,1314
557.422377000,1314
557.470849000,1314
557.510824000,1314
557.551299000,1314
557.594648000,1314
557.639002000,1314
557.678477000,1314
557.722328000,1314
557.770795000,1314
557.810777000,1314
557.854865000,1314
557.898587000,1314
557.938690000,1314
557.982537000,1314
558.030386000,1314
558.070609000,1314
558.115206000,1314
558.154933000,1314
558.199655000,1314
558.243005000,1314
558.286353000,1314
558.330578000,1314
558.374547000,1314
558.414650000,1314
558.458748000,1314
558.502862000,1314
558.546710000,1314
558.590919000,1314
558.630643000,1314
558.675116000,1314
558.718965000,1314
558.766561000,1314
558.805536000,1314
558.849136000,1314
558.885119000,78
558.890483000,117
558.901477000,117
559.011161000,170
559.051014000,60
559.055017000,60
559.082743000,60
559.086739000,60
559.114725000,60
559.118726000,60
559.142955000,60
559.146580000,60
559.170440000,60
559.179309000,60
559.198922000,60
559.206791000,60
559.214911000,60
559.230776000,60
559.239147000,60
559.246767000,60
559.262389000,60
559.270629000,60
559.279371000,60
559.294740000,60
559.298737000,60
559.307730000,60
559.322478000,60
559.327092000,60
559.331340000,170
559.342839000,1314
559.379067000,1314
559.419289000,1314
559.471262000,1314
559.510731000,1314
559.551083000,1314
559.598804000,1314
559.638657000,1314
559.678878000,1314
559.730598000,1314
559.770831000,1314
559.811048000,1314
559.858909000,1314
559.898745000,1314
559.938721000,1314
559.982695000,1314
560.030295000,1314
560.070641000,1314
560.110867000,1314
560.158587000,1314
560.198564000,1314
560.242411000,1314
560.290763000,1314
560.330864000,1314
560.370964000,1314
560.418554000,1314
560.458655000,1314
560.502379000,1314
560.542979000,1314
560.590583000,1314
560.630425000,1314
560.674780000,1314
560.718748000,1314
560.758737000,1314
560.802446000,1314
560.850666000,1314
560.890652000,1314
560.934742000,1314
560.974723000,1314
561.019064000,1314
561.063054000,1314
561.106636000,1314
561.150735000,1314
561.194832000,1314
561.234684000,1314
561.278532000,1314
561.323005000,1314
561.366760000,1314
561.410840000,1314
561.446928000,110
561.494903000,60
561.499149000,117
561.507267000,99
561.514888000,170
561.551115000,60
561.578849000,60
561.606589000,60
561.611078000,60
561.638812000,60
561.646807000,60
561.670917000,60
561.678800000,60
561.702398000,60
561.706520000,60
561.738877000,60
561.742650000,60
561.778977000,60
561.782473000,60
561.810958000,60
561.818577000,60
561.822575000,60
561.846686000,60
561.854680000,60
561.858803000,60
561.886666000,60
561.894787000,60
561.898653000,60
561.915276000,60
561.923888000,170
561.934762000,1314
561.970985000,1314
562.010601000,1314
562.058806000,1314
562.098533000,1314
562.138757000,1314
562.190607000,1314
562.230828000,1314
562.270677000,1314
562.310778000,1314
562.358765000,1314
562.398975000,1314
562.438701000,1314
562.490669000,1314
562.530644000,1314
562.570871000,1314
562.618467000,1314
562.658567000,1314
562.698790000,1314
562.742897000,1314
562.790736000,1314
562.846827000,1314
562.878307000,1314
562.934774000,1314
562.966629000,1314
563.010602000,1314
563.054950000,1314
563.098549000,1314
563.143021000,1314
563.183123000,1314
563.226847000,1314
563.270445000,1314
563.315042000,1314
563.358514000,1314
563.398616000,1314
563.442840000,1314
563.486438000,1314
563.530786000,1314
563.574885000,1314
563.614859000,1314
563.658583000,1314
563.702432000,1314
563.746655000,1314
563.790627000,1314
563.834726000,1314
563.874826000,1314
563.918800000,1314
563.966771000,1314
564.005622000,1314
564.037358000,65
564.041473000,117
564.045222000,128
564.070463000,170
564.089445000,60
564.117180000,60
564.145661000,60
564.149545000,60
564.175269000,60
564.178391000,60
564.206517000,60
564.214626000,60
564.238605000,60
564.243482000,60
564.271210000,60
564.275206000,60
564.302822000,60
564.306814000,60
564.335296000,60
564.347042000,60
564.351160000,60
564.358907000,1314
564.398770000,1314
564.438494000,1314
564.479209000,1314
564.530554000,1314
564.570902000,1314
564.610504000,1314
564.658848000,1314
564.698705000,1314
564.739299000,1314
564.790778000,1314
564.830870000,1314
564.870978000,1314
564.910570000,1314
564.959170000,1314
564.998641000,1314
565.042747000,1314
565.090710000,1314
565.130687000,1314
565.170670000,1314
565.218633000,1314
565.259116000,1314
565.302334000,1314
565.351054000,1314
565.390529000,1314
565.430880000,1314
565.474730000,1314
565.518825000,1314
565.558809000,1314
565.603149000,1314
565.650744000,1314
565.690846000,1314
565.735214000,1314
565.779042000,1314
565.816145000,301
565.827886000,60
565.847126000,174
565.867489000,153
565.875608000,181
565.883104000,99
566.007027000,60
566.059620000,181
566.067616000,133
566.099972000,60
566.106969000,181
566.130828000,128
566.170805000,190
566.243764000,128
566.258750000,142
566.286858000,60
566.306596000,99
566.310972000,208
566.350819000,60
566.359089000,130
566.399039000,174
566.442639000,117
566.491358000,60
566.494981000,60
566.500727000,117
566.543078000,206
566.598801000,60
566.622539000,117
566.627151000,149
566.635151000,174
566.659507000,60
566.667501000,60
566.671255000,117
566.678760000,60
566.683495000,194
566.706478000,60
566.710850000,60
566.723468000,117
566.726840000,117
566.766692000,60
566.770563000,60
566.775810000,226
566.786929000,117
566.815168000,99
566.826778000,60
566.830909000,60
566.838779000,117
566.843394000,153
566.918724000,60
566.922602000,60
566.930840000,99
566.938961000,153
566.959324000,208
567.003422000,153
567.011167000,130
567.035777000,162
567.135473000,174
567.143096000,142
567.162701000,99
567.171194000,99
567.191683000,208
567.226787000,60
567.235030000,157
567.263512000,128
567.291123000,128
567.362960000,99
567.391561000,208
567.435168000,130
567.467640000,174
567.495001000,117
567.535097000,60
567.539219000,60
567.543342000,117
567.574950000,60
567.579072000,117
567.614551000,60
567.618797000,60
567.626793000,117
567.667143000,60
567.674637000,60
567.679135000,117
567.718611000,60
567.722483000,60
567.727625000,117
567.762459000,60
567.766589000,60
567.771204000,117
567.806682000,60
567.815677000,60
567.823048000,99
567.854904000,208
568.003064000,130
568.035293000,99
568.063151000,208
568.107256000,130
568.140734000,130
568.171585000,130
568.203192000,130
568.231424000,181
568.275024000,128
568.314749000,130
568.347105000,128
568.379084000,142
568.407193000,174
568.434927000,117
568.507132000,60
568.511503000,60
568.515251000,60
568.518998000,60
568.522996000,60
568.523002000,60
568.554856000,60
568.558850000,60
568.562847000,60
568.567107000,60
568.570968000,60
568.575591000,60
568.603086000,60
568.606447000,60
568.610704000,60
568.614816000,60
568.614821000,60
568.618688000,60
568.646921000,60
568.655167000,60
568.658795000,60
568.662912000,60
568.667035000,60
568.671031000,60
568.678901000,1314
568.718252000,1314
568.759227000,1314
568.798842000,1314
568.850549000,1314
568.890773000,1314
568.931004000,1314
568.978471000,1314
569.018954000,1314
569.058922000,1314
569.110514000,1314
569.150491000,1314
569.190861000,1314
569.238810000,1314
569.278795000,1314
569.318637000,1314
569.366734000,1314
569.409208000,1314
569.448934000,1314
569.492906000,1314
569.541002000,1314
569.578731000,1314
569.622954000,1314
569.670430000,1314
569.711025000,1314
569.750876000,1314
569.795348000,1314
569.838822000,1314
569.882920000,1314
569.926394000,1314
569.970991000,1314
